Area,Time,Energy delta[Wh],GHI,temp,pressure,humidity,wind_speed,rain_1h,clouds_all,isSun,sunlightTime,dayLength,SunlightTime/daylength,weather_type,hour,month,wind_speed_score,solar_score
Oriental,31-03-2021 11:30,0,170.0,18.7,1024,46,2.4,0.0,0,1,435,780,0.56,1,11,3,1.2,11.243589743589743
Oriental,31-03-2021 11:45,0,167.7,18.7,1024,46,2.4,0.0,0,1,450,780,0.58,1,11,3,1.2,11.359230769230768
Oriental,31-03-2021 12:00,0,164.7,19.6,1023,42,2.4,0.0,1,1,465,780,0.6,1,12,3,1.2,11.451538461538462
Oriental,31-03-2021 12:15,0,161.1,19.6,1023,42,2.4,0.0,1,1,480,780,0.62,1,12,3,1.2,11.523846153846154
Oriental,31-03-2021 12:30,0,156.8,19.6,1023,42,2.4,0.0,1,1,495,780,0.63,1,12,3,1.2,11.572820512820513
Oriental,31-03-2021 12:45,0,151.8,19.6,1023,42,2.4,0.0,1,1,510,780,0.65,1,12,3,1.2,11.598461538461539
Oriental,31-03-2021 13:00,0,146.0,20.0,1022,41,2.3,0.0,2,1,525,780,0.67,1,13,3,1.15,11.597435897435899
Oriental,31-03-2021 13:15,0,139.7,20.0,1022,41,2.3,0.0,2,1,540,780,0.69,1,13,3,1.15,11.57974358974359
Oriental,31-03-2021 13:30,0,132.7,20.0,1022,41,2.3,0.0,2,1,555,780,0.71,1,13,3,1.15,11.538717948717949
Oriental,31-03-2021 13:45,0,124.9,20.0,1022,41,2.3,0.0,2,1,570,780,0.73,1,13,3,1.15,11.47102564102564
Oriental,31-03-2021 14:00,0,108.0,20.8,1021,39,2.2,0.0,4,1,585,780,0.75,1,14,3,1.1,11.1
Oriental,31-03-2021 14:15,0,104.3,20.8,1021,39,2.2,0.0,4,1,600,780,0.77,1,14,3,1.1,11.16897435897436
Oriental,31-03-2021 14:30,0,91.4,20.8,1021,39,2.2,0.0,4,1,615,780,0.79,1,14,3,1.1,10.93128205128205
Oriental,31-03-2021 14:45,0,86.7,20.8,1021,39,2.2,0.0,4,1,630,780,0.81,1,14,3,1.1,10.966923076923077
Oriental,31-03-2021 15:00,0,80.6,20.7,1021,40,1.6,0.0,2,1,645,780,0.83,1,15,3,0.8,10.955897435897434
Oriental,31-03-2021 15:15,0,70.7,20.7,1021,40,1.6,0.0,2,1,660,780,0.85,1,15,3,0.8,10.818205128205129
Oriental,31-03-2021 15:30,0,60.7,20.7,1021,40,1.6,0.0,2,1,675,780,0.87,1,15,3,0.8,10.677179487179487
Oriental,31-03-2021 15:45,0,50.7,20.7,1021,40,1.6,0.0,2,1,690,780,0.88,1,15,3,0.8,10.536153846153846
Oriental,31-03-2021 16:00,0,40.7,20.0,1020,43,1.6,0.0,0,1,705,780,0.9,1,16,3,0.8,10.395128205128206
Oriental,31-03-2021 16:15,0,31.0,20.0,1020,43,1.6,0.0,0,1,720,780,0.92,1,16,3,0.8,10.264102564102565
Oriental,31-03-2021 16:30,0,21.8,20.0,1020,43,1.6,0.0,0,1,735,780,0.94,1,16,3,0.8,10.14974358974359
Oriental,31-03-2021 16:45,0,13.4,20.0,1020,43,1.6,0.0,0,1,750,780,0.96,1,16,3,0.8,10.062051282051282
Oriental,31-03-2021 17:00,0,6.2,18.8,1019,57,2.0,0.0,0,1,765,780,0.98,1,17,3,1.0,10.014358974358974
Oriental,31-03-2021 17:15,0,1.2,18.8,1019,57,2.0,0.0,0,1,780,780,1.0,1,17,3,1.0,10.04
Oriental,31-03-2021 17:30,0,0.0,18.8,1019,57,2.0,0.0,0,0,0,780,0.0,1,17,3,1.0,0.0
Oriental,31-03-2021 17:45,0,0.0,18.8,1019,57,2.0,0.0,0,0,0,780,0.0,1,17,3,1.0,0.0
Oriental,31-03-2021 18:00,0,0.0,14.9,1019,64,2.2,0.0,0,0,0,780,0.0,1,18,3,1.1,0.0
Oriental,31-03-2021 18:15,0,0.0,14.9,1019,64,2.2,0.0,0,0,0,780,0.0,1,18,3,1.1,0.0
Oriental,31-03-2021 18:30,0,0.0,14.9,1019,64,2.2,0.0,0,0,0,780,0.0,1,18,3,1.1,0.0
Oriental,31-03-2021 18:45,0,0.0,14.9,1019,64,2.2,0.0,0,0,0,780,0.0,1,18,3,1.1,0.0
Oriental,31-03-2021 19:00,0,0.0,11.5,1019,70,2.8,0.0,0,0,0,780,0.0,1,19,3,1.4,0.0
Oriental,31-03-2021 19:15,0,0.0,11.5,1019,70,2.8,0.0,0,0,0,780,0.0,1,19,3,1.4,0.0
Oriental,31-03-2021 19:30,0,0.0,11.5,1019,70,2.8,0.0,0,0,0,780,0.0,1,19,3,1.4,0.0
Oriental,31-03-2021 19:45,0,0.0,11.5,1019,70,2.8,0.0,0,0,0,780,0.0,1,19,3,1.4,0.0
Oriental,31-03-2021 20:00,0,0.0,9.8,1018,76,2.7,0.0,2,0,0,780,0.0,1,20,3,1.35,0.0
Oriental,31-03-2021 20:15,0,0.0,9.8,1018,76,2.7,0.0,2,0,0,780,0.0,1,20,3,1.35,0.0
Oriental,31-03-2021 20:30,0,0.0,9.8,1018,76,2.7,0.0,2,0,0,780,0.0,1,20,3,1.35,0.0
Oriental,31-03-2021 20:45,0,0.0,9.8,1018,76,2.7,0.0,2,0,0,780,0.0,1,20,3,1.35,0.0
Oriental,31-03-2021 21:00,0,0.0,8.6,1018,79,2.7,0.0,46,0,0,780,0.0,2,21,3,1.35,0.0
Oriental,31-03-2021 21:15,0,0.0,8.6,1018,79,2.7,0.0,46,0,0,780,0.0,2,21,3,1.35,0.0
Oriental,31-03-2021 21:30,0,0.0,8.6,1018,79,2.7,0.0,46,0,0,780,0.0,2,21,3,1.35,0.0
Oriental,31-03-2021 21:45,0,0.0,8.6,1018,79,2.7,0.0,46,0,0,780,0.0,2,21,3,1.35,0.0
Oriental,31-03-2021 22:00,0,0.0,7.3,1018,84,2.8,0.0,96,0,0,780,0.0,4,22,3,1.4,0.0
Oriental,31-03-2021 22:15,0,0.0,7.3,1018,84,2.8,0.0,96,0,0,780,0.0,4,22,3,1.4,0.0
Oriental,31-03-2021 22:30,0,0.0,7.3,1018,84,2.8,0.0,96,0,0,780,0.0,4,22,3,1.4,0.0
Oriental,31-03-2021 22:45,0,0.0,7.3,1018,84,2.8,0.0,96,0,0,780,0.0,4,22,3,1.4,0.0
Oriental,31-03-2021 23:00,0,0.0,6.9,1017,85,2.8,0.0,99,0,0,780,0.0,4,23,3,1.4,0.0
Oriental,31-03-2021 23:15,0,0.0,6.9,1017,85,2.8,0.0,99,0,0,780,0.0,4,23,3,1.4,0.0
Oriental,31-03-2021 23:30,0,0.0,6.9,1017,85,2.8,0.0,99,0,0,780,0.0,4,23,3,1.4,0.0
Oriental,31-03-2021 23:45,0,0.0,6.9,1017,85,2.8,0.0,99,0,0,780,0.0,4,23,3,1.4,0.0
Oriental,01-04-2021 00:00,0,0.0,7.2,1017,85,2.9,0.0,96,0,0,780,0.0,4,0,4,1.45,0.0
Oriental,01-04-2021 00:15,0,0.0,7.2,1017,85,2.9,0.0,96,0,0,780,0.0,4,0,4,1.45,0.0
Oriental,01-04-2021 00:30,0,0.0,7.2,1017,85,2.9,0.0,96,0,0,780,0.0,4,0,4,1.45,0.0
Oriental,01-04-2021 00:45,0,0.0,7.2,1017,85,2.9,0.0,96,0,0,780,0.0,4,0,4,1.45,0.0
Oriental,01-04-2021 01:00,0,0.0,5.6,1016,86,2.7,0.0,75,0,0,780,0.0,3,1,4,1.35,0.0
Oriental,01-04-2021 01:15,0,0.0,5.6,1016,86,2.7,0.0,75,0,0,780,0.0,3,1,4,1.35,0.0
Oriental,01-04-2021 01:30,0,0.0,5.6,1016,86,2.7,0.0,75,0,0,780,0.0,3,1,4,1.35,0.0
Oriental,01-04-2021 01:45,0,0.0,5.6,1016,86,2.7,0.0,75,0,0,780,0.0,3,1,4,1.35,0.0
Oriental,01-04-2021 02:00,0,0.0,7.1,1016,85,2.5,0.0,75,0,0,780,0.0,3,2,4,1.25,0.0
Oriental,01-04-2021 02:15,0,0.0,7.1,1016,85,2.5,0.0,75,0,0,780,0.0,3,2,4,1.25,0.0
Oriental,01-04-2021 02:30,0,0.0,7.1,1016,85,2.5,0.0,75,0,0,780,0.0,3,2,4,1.25,0.0
Oriental,01-04-2021 02:45,0,0.0,7.1,1016,85,2.5,0.0,75,0,0,780,0.0,3,2,4,1.25,0.0
Oriental,01-04-2021 03:00,0,0.0,6.2,1015,88,2.3,0.0,95,0,0,780,0.0,4,3,4,1.15,0.0
Oriental,01-04-2021 03:15,0,0.0,6.2,1015,88,2.3,0.0,95,0,0,780,0.0,4,3,4,1.15,0.0
Oriental,01-04-2021 03:30,0,0.0,6.2,1015,88,2.3,0.0,95,0,0,780,0.0,4,3,4,1.15,0.0
Oriental,01-04-2021 03:45,0,0.0,6.2,1015,88,2.3,0.0,95,0,0,780,0.0,4,3,4,1.15,0.0
Oriental,01-04-2021 04:00,0,0.0,6.2,1015,89,2.1,0.0,99,0,0,780,0.0,4,4,4,1.05,0.0
Oriental,01-04-2021 04:15,0,0.0,6.2,1015,89,2.1,0.0,99,0,0,780,0.0,4,4,4,1.05,0.0
Oriental,01-04-2021 04:30,0,0.3,6.2,1015,89,2.1,0.0,99,1,15,780,0.02,4,4,4,1.05,0.20230769230769233
Oriental,01-04-2021 04:45,0,3.3,6.2,1015,89,2.1,0.0,99,1,30,780,0.04,4,4,4,1.05,0.4946153846153846
Oriental,01-04-2021 05:00,0,8.0,6.3,1015,89,1.8,0.0,89,1,45,780,0.06,4,5,4,0.8999999999999999,0.8435897435897437
Oriental,01-04-2021 05:15,0,5.6,6.3,1015,89,1.8,0.0,89,1,60,780,0.08,4,5,4,0.8999999999999999,0.9558974358974359
Oriental,01-04-2021 05:30,0,12.4,6.3,1015,89,1.8,0.0,89,1,75,780,0.1,4,5,4,0.8999999999999999,1.3748717948717948
Oriental,01-04-2021 05:45,0,21.4,6.3,1015,89,1.8,0.0,89,1,90,780,0.12,4,5,4,0.8999999999999999,1.8671794871794873
Oriental,01-04-2021 06:00,0,25.6,7.7,1015,85,3.1,0.0,87,1,105,780,0.13,4,6,4,1.55,2.1994871794871793
Oriental,01-04-2021 06:15,0,22.8,7.7,1015,85,3.1,0.0,87,1,120,780,0.15,4,6,4,1.55,2.2984615384615386
Oriental,01-04-2021 06:30,0,34.3,7.7,1015,85,3.1,0.0,87,1,135,780,0.17,4,6,4,1.55,2.8741025641025644
Oriental,01-04-2021 06:45,0,25.7,7.7,1015,85,3.1,0.0,87,1,150,780,0.19,4,6,4,1.55,2.77974358974359
Oriental,01-04-2021 07:00,0,10.1,9.7,1015,75,3.0,0.0,97,1,165,780,0.21,4,7,4,1.5,2.452051282051282
Oriental,01-04-2021 07:15,0,8.9,9.7,1015,75,3.0,0.0,97,1,180,780,0.23,4,7,4,1.5,2.604358974358975
Oriental,01-04-2021 07:30,0,9.8,9.7,1015,75,3.0,0.0,97,1,195,780,0.25,4,7,4,1.5,2.8266666666666667
Oriental,01-04-2021 07:45,0,18.3,9.7,1015,75,3.0,0.0,97,1,210,780,0.27,4,7,4,1.5,3.302307692307692
Oriental,01-04-2021 08:00,0,38.3,10.9,1015,67,1.7,0.12,95,1,225,780,0.29,5,8,4,0.8499999999999999,4.1612820512820505
Oriental,01-04-2021 08:15,0,41.2,10.9,1015,67,1.7,0.12,95,1,240,780,0.31,5,8,4,0.8499999999999999,4.450256410256411
Oriental,01-04-2021 08:30,0,42.6,10.9,1015,67,1.7,0.12,95,1,255,780,0.33,5,8,4,0.8499999999999999,4.689230769230769
Oriental,01-04-2021 08:45,0,38.0,10.9,1015,67,1.7,0.12,95,1,270,780,0.35,5,8,4,0.8499999999999999,4.728205128205128
Oriental,01-04-2021 09:00,0,49.2,12.2,1015,64,1.5,0.0,97,1,285,780,0.37,4,9,4,0.75,5.293846153846154
Oriental,01-04-2021 09:15,0,68.0,12.2,1015,64,1.5,0.0,97,1,300,780,0.38,4,9,4,0.75,6.112820512820512
Oriental,01-04-2021 09:30,0,84.7,12.2,1015,64,1.5,0.0,97,1,315,780,0.4,4,9,4,0.75,6.861794871794872
Oriental,01-04-2021 09:45,0,73.1,12.2,1015,64,1.5,0.0,97,1,330,780,0.42,4,9,4,0.75,6.667435897435897
Oriental,01-04-2021 10:00,0,62.5,13.1,1015,65,2.4,0.0,96,1,345,780,0.44,4,10,4,1.2,6.506410256410257
Oriental,01-04-2021 10:15,0,121.1,13.1,1015,65,2.4,0.0,96,1,360,780,0.46,4,10,4,1.2,8.652051282051282
Oriental,01-04-2021 10:30,0,105.6,13.1,1015,65,2.4,0.0,96,1,375,780,0.48,4,10,4,1.2,8.327692307692306
Oriental,01-04-2021 10:45,0,131.8,13.1,1015,65,2.4,0.0,96,1,390,780,0.5,4,10,4,1.2,9.393333333333334
Oriental,01-04-2021 11:00,0,152.7,14.3,1015,66,4.0,0.0,81,1,405,780,0.52,3,11,4,2.0,10.282307692307693
Oriental,01-04-2021 11:15,0,124.0,14.3,1015,66,4.0,0.0,81,1,420,780,0.54,3,11,4,2.0,9.517948717948716
Oriental,01-04-2021 11:30,0,86.3,14.3,1015,66,4.0,0.0,81,1,435,780,0.56,3,11,4,2.0,8.453589743589744
Oriental,01-04-2021 11:45,0,52.9,14.3,1015,66,4.0,0.0,81,1,450,780,0.58,3,11,4,2.0,7.532564102564102
Oriental,01-04-2021 12:00,0,33.7,13.9,1016,66,4.2,0.12,66,1,465,780,0.6,5,12,4,2.1,7.084871794871795
Oriental,01-04-2021 12:15,0,34.6,13.9,1016,66,4.2,0.12,66,1,480,780,0.62,5,12,4,2.1,7.3071794871794875
Oriental,01-04-2021 12:30,0,36.5,13.9,1016,66,4.2,0.12,66,1,495,780,0.63,5,12,4,2.1,7.562820512820513
Oriental,01-04-2021 12:45,0,37.7,13.9,1016,66,4.2,0.12,66,1,510,780,0.65,5,12,4,2.1,7.795128205128205
Oriental,01-04-2021 13:00,0,56.5,12.5,1015,68,3.9,0.0,63,1,525,780,0.67,3,13,4,1.9500000000000002,8.614102564102565
Oriental,01-04-2021 13:15,0,53.9,12.5,1015,68,3.9,0.0,63,1,540,780,0.69,3,13,4,1.9500000000000002,8.71974358974359
Oriental,01-04-2021 13:30,0,62.4,12.5,1015,68,3.9,0.0,63,1,555,780,0.71,3,13,4,1.9500000000000002,9.195384615384615
Oriental,01-04-2021 13:45,0,47.3,12.5,1015,68,3.9,0.0,63,1,570,780,0.73,3,13,4,1.9500000000000002,8.884358974358975
Oriental,01-04-2021 14:00,0,27.5,11.3,1015,75,3.9,0.0,62,1,585,780,0.75,3,14,4,1.9500000000000002,8.416666666666666
Oriental,01-04-2021 14:15,0,25.0,11.3,1015,75,3.9,0.0,62,1,600,780,0.77,3,14,4,1.9500000000000002,8.525641025641026
Oriental,01-04-2021 14:30,0,29.1,11.3,1015,75,3.9,0.0,62,1,615,780,0.79,3,14,4,1.9500000000000002,8.854615384615384
Oriental,01-04-2021 14:45,0,30.3,11.3,1015,75,3.9,0.0,62,1,630,780,0.81,3,14,4,1.9500000000000002,9.086923076923076
Oriental,01-04-2021 15:00,0,36.4,9.8,1016,80,5.1,0.0,98,1,645,780,0.83,4,15,4,2.55,9.482564102564101
Oriental,01-04-2021 15:15,0,24.6,9.8,1016,80,5.1,0.0,98,1,660,780,0.85,4,15,4,2.55,9.281538461538462
Oriental,01-04-2021 15:30,0,18.3,9.8,1016,80,5.1,0.0,98,1,675,780,0.87,4,15,4,2.55,9.263846153846153
Oriental,01-04-2021 15:45,0,13.0,9.8,1016,80,5.1,0.0,98,1,690,780,0.88,4,15,4,2.55,9.27948717948718
Oriental,01-04-2021 16:00,0,17.8,7.6,1016,84,5.4,0.0,98,1,705,780,0.9,4,16,4,2.7,9.631794871794872
Oriental,01-04-2021 16:15,0,8.0,7.6,1016,84,5.4,0.0,98,1,720,780,0.92,4,16,4,2.7,9.4974358974359
Oriental,01-04-2021 16:30,0,3.8,7.6,1016,84,5.4,0.0,98,1,735,780,0.94,4,16,4,2.7,9.54974358974359
Oriental,01-04-2021 16:45,0,8.0,7.6,1016,84,5.4,0.0,98,1,750,780,0.96,4,16,4,2.7,9.882051282051282
Oriental,01-04-2021 17:00,0,5.5,6.3,1017,87,5.1,0.0,88,1,765,780,0.98,4,17,4,2.55,9.99102564102564
Oriental,01-04-2021 17:15,0,1.3,6.3,1017,87,5.1,0.0,88,1,780,780,1.0,4,17,4,2.55,10.043333333333333
Oriental,01-04-2021 17:30,0,0.0,6.3,1017,87,5.1,0.0,88,0,0,780,0.0,4,17,4,2.55,0.0
Oriental,01-04-2021 17:45,0,0.0,6.3,1017,87,5.1,0.0,88,0,0,780,0.0,4,17,4,2.55,0.0
Oriental,01-04-2021 18:00,0,0.0,5.5,1018,87,5.4,0.0,100,0,0,780,0.0,4,18,4,2.7,0.0
Oriental,01-04-2021 18:15,0,0.0,5.5,1018,87,5.4,0.0,100,0,0,780,0.0,4,18,4,2.7,0.0
Oriental,01-04-2021 18:30,0,0.0,5.5,1018,87,5.4,0.0,100,0,0,780,0.0,4,18,4,2.7,0.0
Oriental,01-04-2021 18:45,0,0.0,5.5,1018,87,5.4,0.0,100,0,0,780,0.0,4,18,4,2.7,0.0
Oriental,01-04-2021 19:00,0,0.0,5.1,1019,87,5.2,0.0,82,0,0,780,0.0,3,19,4,2.6,0.0
Oriental,01-04-2021 19:15,0,0.0,5.1,1019,87,5.2,0.0,82,0,0,780,0.0,3,19,4,2.6,0.0
Oriental,01-04-2021 19:30,0,0.0,5.1,1019,87,5.2,0.0,82,0,0,780,0.0,3,19,4,2.6,0.0
Oriental,01-04-2021 19:45,0,0.0,5.1,1019,87,5.2,0.0,82,0,0,780,0.0,3,19,4,2.6,0.0
Oriental,01-04-2021 20:00,0,0.0,4.6,1020,87,5.0,0.0,39,0,0,780,0.0,2,20,4,2.5,0.0
Oriental,01-04-2021 20:15,0,0.0,4.6,1020,87,5.0,0.0,39,0,0,780,0.0,2,20,4,2.5,0.0
Oriental,01-04-2021 20:30,0,0.0,4.6,1020,87,5.0,0.0,39,0,0,780,0.0,2,20,4,2.5,0.0
Oriental,01-04-2021 20:45,0,0.0,4.6,1020,87,5.0,0.0,39,0,0,780,0.0,2,20,4,2.5,0.0
Oriental,01-04-2021 21:00,0,0.0,3.5,1020,86,4.3,0.0,10,0,0,780,0.0,1,21,4,2.15,0.0
Oriental,01-04-2021 21:15,0,0.0,3.5,1020,86,4.3,0.0,10,0,0,780,0.0,1,21,4,2.15,0.0
Oriental,01-04-2021 21:30,0,0.0,3.5,1020,86,4.3,0.0,10,0,0,780,0.0,1,21,4,2.15,0.0
Oriental,01-04-2021 21:45,0,0.0,3.5,1020,86,4.3,0.0,10,0,0,780,0.0,1,21,4,2.15,0.0
Oriental,01-04-2021 22:00,0,0.0,2.4,1021,86,3.6,0.0,4,0,0,780,0.0,1,22,4,1.7999999999999998,0.0
Oriental,01-04-2021 22:15,0,0.0,2.4,1021,86,3.6,0.0,4,0,0,780,0.0,1,22,4,1.7999999999999998,0.0
Oriental,01-04-2021 22:30,0,0.0,2.4,1021,86,3.6,0.0,4,0,0,780,0.0,1,22,4,1.7999999999999998,0.0
Oriental,01-04-2021 22:45,0,0.0,2.4,1021,86,3.6,0.0,4,0,0,780,0.0,1,22,4,1.7999999999999998,0.0
Oriental,01-04-2021 23:00,0,0.0,1.0,1021,90,2.8,0.0,0,0,0,780,0.0,1,23,4,1.4,0.0
Oriental,01-04-2021 23:15,0,0.0,1.0,1021,90,2.8,0.0,0,0,0,780,0.0,1,23,4,1.4,0.0
Oriental,01-04-2021 23:30,0,0.0,1.0,1021,90,2.8,0.0,0,0,0,780,0.0,1,23,4,1.4,0.0
Oriental,01-04-2021 23:45,0,0.0,1.0,1021,90,2.8,0.0,0,0,0,780,0.0,1,23,4,1.4,0.0
Oriental,02-04-2021 00:00,0,0.0,0.8,1022,92,2.8,0.0,0,0,0,780,0.0,1,0,4,1.4,0.0
Oriental,02-04-2021 00:15,0,0.0,0.8,1022,92,2.8,0.0,0,0,0,780,0.0,1,0,4,1.4,0.0
Oriental,02-04-2021 00:30,0,0.0,0.8,1022,92,2.8,0.0,0,0,0,780,0.0,1,0,4,1.4,0.0
Oriental,02-04-2021 00:45,0,0.0,0.8,1022,92,2.8,0.0,0,0,0,780,0.0,1,0,4,1.4,0.0
Oriental,02-04-2021 01:00,0,0.0,1.1,1022,95,2.6,0.0,0,0,0,780,0.0,1,1,4,1.3,0.0
Oriental,02-04-2021 01:15,0,0.0,1.1,1022,95,2.6,0.0,0,0,0,780,0.0,1,1,4,1.3,0.0
Oriental,02-04-2021 01:30,0,0.0,1.1,1022,95,2.6,0.0,0,0,0,780,0.0,1,1,4,1.3,0.0
Oriental,02-04-2021 01:45,0,0.0,1.1,1022,95,2.6,0.0,0,0,0,780,0.0,1,1,4,1.3,0.0
Oriental,02-04-2021 02:00,0,0.0,1.2,1022,96,2.0,0.0,7,0,0,780,0.0,1,2,4,1.0,0.0
Oriental,02-04-2021 02:15,0,0.0,1.2,1022,96,2.0,0.0,7,0,0,780,0.0,1,2,4,1.0,0.0
Oriental,02-04-2021 02:30,0,0.0,1.2,1022,96,2.0,0.0,7,0,0,780,0.0,1,2,4,1.0,0.0
Oriental,02-04-2021 02:45,0,0.0,1.2,1022,96,2.0,0.0,7,0,0,780,0.0,1,2,4,1.0,0.0
Oriental,02-04-2021 03:00,0,0.0,0.4,1021,98,2.4,0.0,32,0,0,780,0.0,2,3,4,1.2,0.0
Oriental,02-04-2021 03:15,0,0.0,0.4,1021,98,2.4,0.0,32,0,0,780,0.0,2,3,4,1.2,0.0
Oriental,02-04-2021 03:30,0,0.0,0.4,1021,98,2.4,0.0,32,0,0,780,0.0,2,3,4,1.2,0.0
Oriental,02-04-2021 03:45,0,0.0,0.4,1021,98,2.4,0.0,32,0,0,780,0.0,2,3,4,1.2,0.0
Oriental,02-04-2021 04:00,0,0.0,-0.1,1021,99,2.1,0.0,12,0,0,780,0.0,2,4,4,1.05,0.0
Oriental,02-04-2021 04:15,0,0.0,-0.1,1021,99,2.1,0.0,12,0,0,780,0.0,2,4,4,1.05,0.0
Oriental,02-04-2021 04:30,0,0.7,-0.1,1021,99,2.1,0.0,12,1,15,780,0.02,2,4,4,1.05,0.21564102564102566
Oriental,02-04-2021 04:45,0,5.3,-0.1,1021,99,2.1,0.0,12,1,30,780,0.04,2,4,4,1.05,0.5612820512820513
Oriental,02-04-2021 05:00,0,12.2,0.5,1021,100,1.8,0.0,18,1,45,780,0.06,2,5,4,0.8999999999999999,0.9835897435897436
Oriental,02-04-2021 05:15,0,7.8,0.5,1021,100,1.8,0.0,18,1,60,780,0.08,2,5,4,0.8999999999999999,1.0292307692307694
Oriental,02-04-2021 05:30,0,3.6,0.5,1021,100,1.8,0.0,18,1,75,780,0.1,2,5,4,0.8999999999999999,1.0815384615384616
Oriental,02-04-2021 05:45,0,6.8,0.5,1021,100,1.8,0.0,18,1,90,780,0.12,2,5,4,0.8999999999999999,1.3805128205128205
Oriental,02-04-2021 06:00,0,17.3,1.7,1020,99,2.4,0.0,26,1,105,780,0.13,2,6,4,1.2,1.9228205128205127
Oriental,02-04-2021 06:15,0,25.8,1.7,1020,99,2.4,0.0,26,1,120,780,0.15,2,6,4,1.2,2.3984615384615386
Oriental,02-04-2021 06:30,0,34.6,1.7,1020,99,2.4,0.0,26,1,135,780,0.17,2,6,4,1.2,2.884102564102564
Oriental,02-04-2021 06:45,0,42.3,1.7,1020,99,2.4,0.0,26,1,150,780,0.19,2,6,4,1.2,3.333076923076923
Oriental,02-04-2021 07:00,0,52.7,2.2,1020,96,3.1,0.0,61,1,165,780,0.21,3,7,4,1.55,3.872051282051282
Oriental,02-04-2021 07:15,0,68.1,2.2,1020,96,3.1,0.0,61,1,180,780,0.23,3,7,4,1.55,4.577692307692308
Oriental,02-04-2021 07:30,0,79.8,2.2,1020,96,3.1,0.0,61,1,195,780,0.25,3,7,4,1.55,5.16
Oriental,02-04-2021 07:45,0,88.1,2.2,1020,96,3.1,0.0,61,1,210,780,0.27,3,7,4,1.55,5.628974358974359
Oriental,02-04-2021 08:00,0,104.2,4.0,1020,89,3.8,0.0,58,1,225,780,0.29,3,8,4,1.9,6.357948717948718
Oriental,02-04-2021 08:15,0,120.0,4.0,1020,89,3.8,0.0,58,1,240,780,0.31,3,8,4,1.9,7.076923076923077
Oriental,02-04-2021 08:30,0,138.7,4.0,1020,89,3.8,0.0,58,1,255,780,0.33,3,8,4,1.9,7.892564102564102
Oriental,02-04-2021 08:45,0,149.9,4.0,1020,89,3.8,0.0,58,1,270,780,0.35,3,8,4,1.9,8.45820512820513
Oriental,02-04-2021 09:00,0,155.9,6.5,1020,76,4.5,0.0,89,1,285,780,0.37,4,9,4,2.25,8.85051282051282
Oriental,02-04-2021 09:15,0,160.6,6.5,1020,76,4.5,0.0,89,1,300,780,0.38,4,9,4,2.25,9.19948717948718
Oriental,02-04-2021 09:30,0,151.7,6.5,1020,76,4.5,0.0,89,1,315,780,0.4,4,9,4,2.25,9.095128205128205
Oriental,02-04-2021 09:45,0,161.9,6.5,1020,76,4.5,0.0,89,1,330,780,0.42,4,9,4,2.25,9.627435897435898
Oriental,02-04-2021 10:00,0,141.2,7.8,1019,67,5.4,0.0,84,1,345,780,0.44,3,10,4,2.7,9.12974358974359
Oriental,02-04-2021 10:15,0,121.6,7.8,1019,67,5.4,0.0,84,1,360,780,0.46,3,10,4,2.7,8.668717948717948
Oriental,02-04-2021 10:30,0,158.1,7.8,1019,67,5.4,0.0,84,1,375,780,0.48,3,10,4,2.7,10.077692307692308
Oriental,02-04-2021 10:45,0,175.5,7.8,1019,67,5.4,0.0,84,1,390,780,0.5,3,10,4,2.7,10.85
Oriental,02-04-2021 11:00,0,132.5,8.9,1018,60,5.9,0.0,74,1,405,780,0.52,3,11,4,2.95,9.608974358974358
Oriental,02-04-2021 11:15,0,120.5,8.9,1018,60,5.9,0.0,74,1,420,780,0.54,3,11,4,2.95,9.40128205128205
Oriental,02-04-2021 11:30,0,158.2,8.9,1018,60,5.9,0.0,74,1,435,780,0.56,3,11,4,2.95,10.85025641025641
Oriental,02-04-2021 11:45,0,171.1,8.9,1018,60,5.9,0.0,74,1,450,780,0.58,3,11,4,2.95,11.472564102564101
Oriental,02-04-2021 12:00,0,136.4,9.0,1018,56,6.3,0.0,99,1,465,780,0.6,4,12,4,3.15,10.508205128205129
Oriental,02-04-2021 12:15,0,149.5,9.0,1018,56,6.3,0.0,99,1,480,780,0.62,4,12,4,3.15,11.137179487179488
Oriental,02-04-2021 12:30,0,156.6,9.0,1018,56,6.3,0.0,99,1,495,780,0.63,4,12,4,3.15,11.566153846153846
Oriental,02-04-2021 12:45,0,92.3,9.0,1018,56,6.3,0.0,99,1,510,780,0.65,4,12,4,3.15,9.615128205128205
Oriental,02-04-2021 13:00,0,96.4,8.6,1017,59,6.5,0.0,100,1,525,780,0.67,4,13,4,3.25,9.944102564102565
Oriental,02-04-2021 13:15,0,103.6,8.6,1017,59,6.5,0.0,100,1,540,780,0.69,4,13,4,3.25,10.376410256410256
Oriental,02-04-2021 13:30,0,72.2,8.6,1017,59,6.5,0.0,100,1,555,780,0.71,4,13,4,3.25,9.522051282051283
Oriental,02-04-2021 13:45,0,38.3,8.6,1017,59,6.5,0.0,100,1,570,780,0.73,4,13,4,3.25,8.584358974358974
Oriental,02-04-2021 14:00,0,26.5,6.5,1017,64,6.6,0.0,99,1,585,780,0.75,4,14,4,3.3,8.383333333333333
Oriental,02-04-2021 14:15,0,36.1,6.5,1017,64,6.6,0.0,99,1,600,780,0.77,4,14,4,3.3,8.895641025641027
